id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
4128,LFKS,medium_airport,Solenzara (BA 126) Air Base,41.9244,9.406,28,EU,FR,FR-COR,Solenzara,no,LFKS,SOZ,LFKS,,,https://en.wikipedia.org/wiki/Solenzara_Air_Base,
4130,LFLA,medium_airport,Auxerre Branches airport,47.850201,3.49711,523,EU,FR,FR-BFC,Auxerre,no,LFLA,AUF,LFLA,,https://www.auxerre.aeroport.fr/,https://en.wikipedia.org/wiki/Auxerre_%E2%80%93_Branches_Aerodrome,
4131,LFLB,medium_airport,Chambéry Aix les Bains airport,45.6381,5.88023,779,EU,FR,FR-ARA,Chambéry,yes,LFLB,CMF,LFLB,,https://www.chambery-airport.com/en,https://en.wikipedia.org/wiki/Chamb%C3%A9ry_Airport,
4132,LFLC,large_airport,Clermont-Ferrand Auvergne airport,45.786701,3.16917,1090,EU,FR,FR-ARA,Clermont-Ferrand,yes,LFLC,CFE,LFLC,,https://www.clermont-aeroport.com/en,https://en.wikipedia.org/wiki/Clermont-Ferrand_Auvergne_Airport,
4133,LFLD,medium_airport,Bourges airport,47.060158,2.369633,529,EU,FR,FR-CVL,Bourges,no,LFLD,BOU,LFLD,,https://www.bourges.aeroport.fr/en,https://en.wikipedia.org/wiki/Bourges_Airport,
4137,LFLL,large_airport,Lyon Saint-Exupéry Airport,45.725996,5.090139,821,EU,FR,FR-ARA,"Colombier-Saugnieu, Rhône",yes,LFLL,LYS,LFLL,,https://www.lyonaeroports.com/,https://en.wikipedia.org/wiki/Lyon%E2%80%93Saint-Exup%C3%A9ry_Airport,"Lyon, Saint-Exupéry, Satolas"
4139,LFLN,medium_airport,Saint-Yan Airport,46.414019,4.014177,796,EU,FR,FR-BFC,"L'Hôpital-le-Mercier, Saône-et-Loire",no,LFLN,SYT,LFLN,,http://www.aeroportsaintyan.fr/,https://en.wikipedia.org/wiki/Saint-Yan_Airport,
4140,LFLO,medium_airport,Roanne-Renaison Airport,46.053818,3.999023,1106,EU,FR,FR-ARA,Saint-Léger-sur-Roanne,no,LFLO,RNE,LFLO,,,https://fr.wikipedia.org/wiki/A%C3%A9roport_de_Roanne,
4141,LFLP,medium_airport,Annecy Meythet airport,45.928947,6.0987,1521,EU,FR,FR-ARA,Annecy,yes,LFLP,NCY,LFLP,,https://www.annecy-airport.com/en,https://en.wikipedia.org/wiki/Annecy_-_Haute-Savoie_-_Mont_Blanc_Airport,Annecy-Meythet
4142,LFLS,medium_airport,Grenoble Alpes Isère Airport,45.3629,5.32937,1302,EU,FR,FR-ARA,Grenoble,yes,LFLS,GNB,LFLS,,https://www.grenoble-airport.com/en,https://en.wikipedia.org/wiki/Grenoble-Is%C3%A8re_Airport,
4144,LFLU,medium_airport,Valence-Chabeuil Airport,44.9216,4.9699,525,EU,FR,FR-ARA,"Chabeuil, Drôme",no,LFLU,VAF,LFLU,,http://www.valenceaeroport.fr,https://en.wikipedia.org/wiki/Valence-Chabeuil_Airport,
4145,LFLV,medium_airport,Vichy-Charmeil Airport,46.16969,3.403637,817,EU,FR,FR-ARA,"Charmeil, Allier",no,LFLV,VHY,LFLV,,,https://en.wikipedia.org/wiki/Vichy_%E2%80%94_Charmeil_Airport,
4146,LFLW,medium_airport,Aurillac airport,44.891399,2.42194,2096,EU,FR,FR-ARA,Aurillac,yes,LFLW,AUR,LFLW,,,https://en.wikipedia.org/wiki/Aurillac_Airport,
4147,LFLX,medium_airport,Châteauroux Déols airport,46.860221,1.728326,529,EU,FR,FR-CVL,Châteauroux,no,LFLX,CHR,LFLX,,https://chateauroux.aeroport.fr/#,https://en.wikipedia.org/wiki/Ch%C3%A2teauroux-D%C3%A9ols_%22Marcel_Dassault%22_Airport,
4148,LFLY,medium_airport,Lyon Bron Airport,45.727947,4.943991,659,EU,FR,FR-ARA,"Chassieu, Lyon",no,LFLY,LYN,LFLY,,https://www.lyonaeroports.com/en/lyon-bron,https://en.wikipedia.org/wiki/Lyon%E2%80%93Bron_Airport,
4151,LFMD,medium_airport,Cannes Mandelieu Airport,43.547998,6.955176,13,EU,FR,FR-PAC,Cannes,no,LFMD,CEQ,LFMD,,https://www.cannes.aeroport.fr/,https://en.wikipedia.org/wiki/Cannes_%E2%80%93_Mandelieu_Airport,
4152,LFMH,medium_airport,Saint-Étienne-Bouthéon Airport,45.5406,4.29639,1325,EU,FR,FR-ARA,"Andrézieux-Bouthéon, Loire",no,LFMH,EBU,LFMH,,https://saint-etienne.aeroport.fr/en/,https://en.wikipedia.org/wiki/Saint-%C3%89tienne_-_Bouth%C3%A9on_Airport,Saint-Étienne-Loire
4154,LFMK,medium_airport,Carcassonne Salvaza Airport,43.216,2.30632,433,EU,FR,FR-OCC,Carcassonne,yes,LFMK,CCF,LFMK,,https://www.aeroport-carcassonne.com/,https://en.wikipedia.org/wiki/Carcassonne_Salvaza_Airport,
4155,LFML,large_airport,Marseille Provence Airport,43.438088,5.2125,74,EU,FR,FR-PAC,"Marignane, Bouches-du-Rhône",yes,LFML,MRS,LFML,,https://www.marseille.aeroport.fr/,https://en.wikipedia.org/wiki/Marseille_Provence_Airport,
4156,LFMN,large_airport,Nice-Côte d'Azur Airport,43.658401,7.21587,12,EU,FR,FR-PAC,"Nice, Alpes-Maritimes",yes,LFMN,NCE,LFMN,,https://www.nice.aeroport.fr/en,https://en.wikipedia.org/wiki/C%C3%B4te_d'Azur_International_Airport,
4158,LFMP,medium_airport,Perpignan-Rivesaltes (Llabanère) Airport,42.740398,2.87067,144,EU,FR,FR-OCC,Perpignan/Rivesaltes,yes,LFMP,PGF,LFMP,,https://www.aeroport-perpignan.com/,https://en.wikipedia.org/wiki/Perpignan_-_Rivesaltes_Airport,
4159,LFMQ,medium_airport,Le Castellet Airport,43.252499,5.78519,1391,EU,FR,FR-PAC,"Le Castellet, Var",no,LFMQ,CTT,LFMQ,,https://www.aeroportducastellet.com/en/,https://fr.wikipedia.org/wiki/A%C3%A9roport_du_Castellet,
4161,LFMT,large_airport,Montpellier-Méditerranée Airport,43.576199,3.96301,17,EU,FR,FR-OCC,Montpellier/Méditerranée,yes,LFMT,MPL,LFMT,,https://www.montpellier.aeroport.fr/,https://en.wikipedia.org/wiki/Montpellier_-_M%C3%A9diterran%C3%A9e_Airport,
4162,LFMU,medium_airport,Béziers Vias airport,43.323502,3.3539,56,EU,FR,FR-OCC,Béziers,yes,LFMU,BZR,LFMU,,https://beziers.aeroport.fr/en/,https://en.wikipedia.org/wiki/B%C3%A9ziers-Agde-Vias_Airport,
4163,LFMV,medium_airport,Avignon Caumont airport,43.907299,4.90183,124,EU,FR,FR-PAC,Avignon,yes,LFMV,AVN,LFMV,,https://avignon.aero/,https://en.wikipedia.org/wiki/Avignon_-_Caumont_Airport,
4166,LFNB,medium_airport,Mende-Brenoux Airfield,44.502102,3.53282,3362,EU,FR,FR-OCC,Mende/Brénoux,no,LFNB,MEN,LFNB,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Mende_-_Brenoux,
4169,LFOB,large_airport,Beauvais-Tillé airport,49.454399,2.11278,359,EU,FR,FR-HDF,Beauvais,yes,LFOB,BVA,LFOB,,https://www.aeroportparisbeauvais.com/,https://en.wikipedia.org/wiki/Paris_Beauvais_Till%C3%A9_Airport,Beauvais-Tillé
4172,LFOE,medium_airport,Évreux-Fauville (BA 105) Air Base,49.028702,1.21986,464,EU,FR,FR-NOR,"Fauville, Eure",no,LFOE,EVX,LFOE,,,https://en.wikipedia.org/wiki/%C3%89vreux-Fauville_Air_Base,
4173,LFOH,medium_airport,Le Havre-Octeville Airport,49.534038,0.088406,313,EU,FR,FR-NOR,Le Havre,no,LFOH,LEH,LFOH,,https://www.lehavre.aeroport.fr/,https://en.wikipedia.org/wiki/Le_Havre_Octeville_Airport,
4176,LFOK,medium_airport,Chalons Vatry airport,48.77333,4.20611,587,EU,FR,FR-GES,Chalons en Champagne,yes,LFOK,XCR,LFOK,,https://www.parisvatry.com/,https://en.wikipedia.org/wiki/Ch%C3%A2lons_Vatry_Airport,"Paris-Châlons, Paris-Vatry, Paris-Vatry (Disney), Vatry Europort"
4177,LFOP,medium_airport,Rouen Vallée de Seine Airport,49.384887,1.179142,512,EU,FR,FR-NOR,Boos,no,LFOP,URO,LFOP,,https://www.aeroport-rouen.fr/,https://en.wikipedia.org/wiki/Rouen_Airport,
4179,LFOT,medium_airport,Tours Val de Loire Airport,47.432201,0.727606,357,EU,FR,FR-CVL,"Tours, Indre-et-Loire",yes,LFOT,TUF,LFOT,,http://www.tours.aeroport.fr/index_en.php,https://en.wikipedia.org/wiki/Tours_Val_de_Loire_Airport,"Aéroport Tours-Val de Loire, Loire Valley"
4181,LFOV,medium_airport,Laval-Entrammes Airport,48.032208,-0.743999,330,EU,FR,FR-PDL,"Laval, Mayenne",no,LFOV,LVA,LFOV,,https://www.aeroport-laval.com/en/home/,https://fr.wikipedia.org/wiki/A%C3%A9roport_de_Laval_-_La_Mayenne,
4183,LFPB,large_airport,Paris-Le Bourget International Airport,48.962276,2.436539,218,EU,FR,FR-IDF,Paris,yes,LFPB,LBG,LFPB,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Le_Bourget_Airport,PAR
4184,LFPC,medium_airport,Creil Air Base,49.253502,2.51914,291,EU,FR,FR-HDF,Creil,no,LFPC,CSF,LFPC,,,https://fr.wikipedia.org/wiki/Base_a%C3%A9rienne_110_Creil,BA 110
4185,LFPG,large_airport,Charles de Gaulle International Airport,49.00896,2.554117,392,EU,FR,FR-IDF,"Paris (Roissy-en-France, Val-d'Oise)",yes,LFPG,CDG,LFPG,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Charles_de_Gaulle_Airport,"PAR, Aéroport Roissy-Charles de Gaulle, Roissy Airport"
4188,LFPN,medium_airport,Toussus-le-Noble Airport,48.7519,2.10619,538,EU,FR,FR-IDF,"Toussus-le-Noble, Yvelines",no,LFPN,TNF,LFPN,,,https://en.wikipedia.org/wiki/Toussus-le-Noble_Airport,
4189,LFPO,large_airport,Paris-Orly Airport,48.729499,2.358963,291,EU,FR,FR-IDF,"Paris (Orly, Val-de-Marne)",yes,LFPO,ORY,LFPO,,https://www.parisaeroport.fr/orly,https://en.wikipedia.org/wiki/Orly_Airport,
4190,LFPT,medium_airport,Pontoise-Cormeilles Aerodrome,49.096064,2.035543,325,EU,FR,FR-IDF,"Cormeilles-en-Vexin, Val-d'Oise",no,LFPT,POX,LFPT,,,https://en.wikipedia.org/wiki/Pontoise_%E2%80%93_Cormeilles_Aerodrome,"Aérodrome de Pontoise-Cormeilles en Vexin, Cergy Pontoise"
4191,LFPV,medium_airport,Vélizy-Villacoublay Air Base,48.774406,2.203102,584,EU,FR,FR-IDF,"Vélizy-Villacoublay, Yvelines",no,,VIY,LFPV,,,https://en.wikipedia.org/wiki/V%C3%A9lizy_%E2%80%93_Villacoublay_Air_Base,BA 107
4197,LFQG,medium_airport,Nevers-Fourchambault Airport,47.002913,3.113114,602,EU,FR,FR-BFC,"Marzy, Nièvre",no,LFQG,NVS,LFQG,,,https://fr.wikipedia.org/wiki/A%C3%A9roport_de_Nevers-Fourchambault,
4202,LFQQ,large_airport,Lille Airport,50.566564,3.102429,157,EU,FR,FR-HDF,Lesquin,yes,LFQQ,LIL,LFQQ,,https://www.lille.aeroport.fr/home/,https://en.wikipedia.org/wiki/Lille_Airport,Aéroport de Lille. Lille-Lesquin Airport
4203,LFQT,medium_airport,Merville-Calonne Airport,50.618401,2.64224,61,EU,FR,FR-HDF,"Merville, Nord",no,LFQT,HZB,LFQT,,https://aeroport-mervillelestrem.fr/,https://en.wikipedia.org/wiki/Merville%E2%80%93Calonne_Airport,
4206,LFRB,large_airport,Brest Bretagne airport,48.447899,-4.41854,325,EU,FR,FR-BRE,Brest,yes,LFRB,BES,LFRB,,https://www.brest.aeroport.bzh,https://en.wikipedia.org/wiki/Brest_Bretagne_Airport,
4207,LFRC,medium_airport,Cherbourg Manche airport,49.650101,-1.47028,459,EU,FR,FR-NOR,Cherbourg,no,LFRC,CER,LFRC,,https://www.cherbourg.aeroport.fr/,https://en.wikipedia.org/wiki/Cherbourg_-_Maupertus_Airport,"Aéroport de Cherbourg - Maupertus, Aéroport de Cherbourg - Manche, Cherbourg-Manche"
4208,LFRD,medium_airport,Dinard Pleurtuit Saint-Malo airport,48.5877,-2.07996,219,EU,FR,FR-BRE,Dinard,yes,LFRD,DNR,LFRD,,https://www.dinard.aeroport.fr/en,https://en.wikipedia.org/wiki/Dinard_-_Pleurtuit_-_Saint-Malo_Airport,
4209,LFRE,medium_airport,La Baule-Escoublac Airport,47.289398,-2.34639,105,EU,FR,FR-PDL,La Baule-Escoublac,no,LFRE,LBY,LFRE,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_La_Baule-Escoublac,
4210,LFRF,medium_airport,Granville Airport,48.883099,-1.56417,45,EU,FR,FR-NOR,"Bréville-sur-Mer, Manche",no,LFRF,GFR,LFRF,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Granville-Mont-Saint-Michel,Granville Mont-Saint-Michel
4211,LFRG,medium_airport,Deauville Normandie airport,49.365237,0.154481,479,EU,FR,FR-NOR,Deauville,yes,LFRG,DOL,LFRG,,https://www.deauville.aeroport.fr/,https://en.wikipedia.org/wiki/Deauville_%E2%80%93_Normandie_Airport,Deauville-Saint Gatien
4212,LFRH,medium_airport,Lorient South Brittany (Bretagne Sud) Airport,47.760601,-3.44,160,EU,FR,FR-BRE,Lorient/Lann/Bihoué,yes,LFRH,LRT,LFRH,,https://www.lorient.aeroport.fr/en,https://en.wikipedia.org/wiki/Lorient_South_Brittany_Airport,
4213,LFRI,medium_airport,La Roche-sur-Yon Les Ajoncs Airport,46.7019,-1.37863,299,EU,FR,FR-PDL,La Roche-sur-Yon,no,LFRI,EDM,LFRI,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_La_Roche-sur-Yon_-_Les_Ajoncs,
4214,LFRJ,medium_airport,Landivisiau Air Base,48.5303,-4.15164,348,EU,FR,FR-BRE,Landivisiau,no,LFRJ,LDV,LFRJ,,,https://fr.wikipedia.org/wiki/Base_d%27a%C3%A9ronautique_navale_de_Landivisiau,
4215,LFRK,medium_airport,Caen Carpiquet airport,49.17678,-0.454883,256,EU,FR,FR-NOR,Caen,yes,LFRK,CFR,LFRK,,https://www.caen.aeroport.fr/,https://en.wikipedia.org/wiki/Caen_-_Carpiquet_Airport,
4217,LFRM,medium_airport,Le Mans-Arnage Airport,47.948604,0.201702,194,EU,FR,FR-PDL,"Le Mans, Sarthe",yes,LFRM,LME,LFRM,,https://aeroport.lemans.sarthe.cci.fr/,https://fr.wikipedia.org/wiki/A%C3%A9roport_Le_Mans-Arnage,
4218,LFRN,medium_airport,Rennes-Saint-Jacques Airport,48.0695,-1.73479,124,EU,FR,FR-BRE,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",yes,LFRN,RNS,LFRN,,http://www.rennes.aeroport.fr/,https://en.wikipedia.org/wiki/Rennes_-_Saint-Jacques_Airport,Rennes Bretagne
4219,LFRO,medium_airport,Lannion Airport,48.754398,-3.47166,290,EU,FR,FR-BRE,Lannion,no,LFRO,LAI,LFRO,,http://www.lannion.aeroport.fr,https://en.wikipedia.org/wiki/Lannion_%E2%80%93_C%C3%B4te_de_Granit_Airport,Servel Airport
4220,LFRQ,medium_airport,Quimper-Cornouaille Airport,47.973031,-4.169655,297,EU,FR,FR-BRE,Quimper/Pluguffan,no,LFRQ,UIP,LFRQ,,https://www.quimper.aeroport.bzh/accueil,https://en.wikipedia.org/wiki/Quimper_-_Cornouaille_Airport,
4221,LFRS,medium_airport,Nantes Atlantique Airport,47.153198,-1.61073,90,EU,FR,FR-PDL,Nantes,yes,LFRS,NTE,LFRS,,https://www.nantes.aeroport.fr/en,https://en.wikipedia.org/wiki/Nantes_Atlantique_Airport,
4222,LFRT,medium_airport,Saint-Brieuc-Armor Airport,48.538628,-2.853518,453,EU,FR,FR-BRE,"Trémuson, Côtes-d'Armor",no,LFRT,SBK,LFRT,,https://www.st-brieuc.aeroport.fr/en/,https://en.wikipedia.org/wiki/Saint-Brieuc_%E2%80%93_Armor_Airport,
4223,LFRU,medium_airport,Morlaix-Ploujean Airport,48.6031990051,-3.81577992439,272,EU,FR,FR-BRE,Morlaix/Ploujean,no,LFRU,MXN,LFRU,,,https://en.wikipedia.org/wiki/Morlaix_%E2%80%93_Ploujean_Airport,
4224,LFRV,medium_airport,Vannes-Meucon Airport,47.723301,-2.71856,446,EU,FR,FR-BRE,Vannes/Meucon,no,LFRV,VNE,LFRV,,http://www.vannes.aeroport.fr/,https://en.wikipedia.org/wiki/Meucon_Airport,
4225,LFRZ,medium_airport,Saint-Nazaire-Montoir Airport,47.31142,-2.152634,13,EU,FR,FR-PDL,Saint-Nazaire/Montoir,yes,LFRZ,SNR,LFRZ,,,https://en.wikipedia.org/wiki/Saint-Nazaire_Montoir_Airport,
4226,LFSB,large_airport,EuroAirport Basel–Mulhouse–Freiburg,47.60068,7.521117,885,EU,FR,FR-GES,Bâle / Mulhouse,yes,LFSB,BSL,LFSB,,http://www.euroairport.com/,https://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg,"MLH, EAP, LSZM, Bâle, Basle"
4228,LFSD,medium_airport,Dijon Longvic airport,47.268902,5.09,726,EU,FR,FR-BFC,Dijon,yes,LFSD,DIJ,LFSD,,http://www.aeroport.dijon.cci.fr/,https://fr.wikipedia.org/wiki/A%C3%A9roport_de_Dijon-Bourgogne,BA 102
4230,LFSG,medium_airport,Épinal Mirecourt Airport,48.325001,6.06998,1084,EU,FR,FR-GES,Épinal,no,LFSG,EPL,LFSG,,http://www.epinal-mirecourt.aeroport.fr,https://en.wikipedia.org/wiki/%C3%89pinal_%E2%80%93_Mirecourt_Airport,
29001,LFSL,medium_airport,Brive Souillac airport,45.039722,1.485556,1016,EU,FR,FR-NAQ,Brive,yes,LFSL,BVE,LFSL,,http://www.aeroport-brive-vallee-dordogne.fr,https://fr.wikipedia.org/wiki/Aéroport_de_Brive-Souillac,"Vallee de la Dordogne, Brive-la-Gaillarde"
4234,LFSN,medium_airport,Nancy-Essey Airport,48.692101,6.23046,751,EU,FR,FR-GES,"Tomblaine, Meurthe-et-Moselle",no,LFSN,ENC,LFSN,,https://www.nancy.aeroport.fr/,https://en.wikipedia.org/wiki/Nancy-Essey_Airport,
4238,LFST,large_airport,Strasbourg Airport,48.5383,7.62823,505,EU,FR,FR-GES,Strasbourg,yes,LFST,SXB,LFST,,http://www.strasbourg.aeroport.fr/E/index.php,https://en.wikipedia.org/wiki/Strasbourg_Airport,BA 124
4241,LFTH,medium_airport,Toulon-Hyères Airport,43.097301,6.14603,7,EU,FR,FR-PAC,"Hyères, Var",yes,LFTH,TLN,LFTH,,http://toulon-hyeres.aeroport.fr/,https://en.wikipedia.org/wiki/Toulon-Hy%C3%A8res_Airport,"La Palyvestre, Toulon"
4242,LFTW,medium_airport,Nîmes-Arles-Camargue Airport,43.757401,4.41635,309,EU,FR,FR-OCC,Nîmes/Garons,yes,LFTW,FNI,LFTW,,https://www.nimes.aeroport.fr/en,https://en.wikipedia.org/wiki/N%C3%AEmes-Arles-Camargue_Airport,
4243,LFTZ,small_airport,La Môle Airport,43.205399,6.482,59,EU,FR,FR-PAC,Saint-Tropez,yes,LFTZ,LTT,LFTZ,,https://www.sainttropez.aeroport.fr/en,https://en.wikipedia.org/wiki/La_M%C3%B4le_%E2%80%93_Saint-Tropez_Airport,"Golfe du Saint-Tropez, Saint-Tropez"
4244,LFVM,small_airport,Miquelon Airport,47.095501,-56.380299,10,NA,PM,PM-ML,Miquelon,yes,LFVM,MQC,LFVM,,,https://en.wikipedia.org/wiki/Miquelon_Airport,
4245,LFVP,medium_airport,Saint-Pierre Pointe-Blanche Airport,46.762651,-56.17499,27,NA,PM,PM-SP,Saint-Pierre,yes,LFVP,FSP,LFVP,,,https://en.wikipedia.org/wiki/Saint-Pierre_Airport,
4248,LGAD,medium_airport,Andravida Air Base,37.9207,21.292601,55,EU,GR,GR-G,Andravida,no,LGAD,PYR,LGAD,,https://www.haf.gr/en/structure/htaf/117-combat-wing/,https://en.wikipedia.org/wiki/Andravida_Air_Base,"GVD, Βάση Ανδραβίδας"
4250,LGAL,medium_airport,Alexandroupoli Democritus Airport,40.8559,25.956301,24,EU,GR,GR-A,Alexandroupolis,yes,LGAL,AXD,LGAL,,,https://en.wikipedia.org/wiki/Alexandroupoli_Airport,
4251,LGAV,large_airport,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,308,EU,GR,GR-I,Spata-Artemida,yes,LGAV,ATH,LGAV,,https://www.aia.gr,https://en.wikipedia.org/wiki/Athens_International_Airport,
4253,LGBL,medium_airport,Nea Anchialos National Airport,39.219601,22.7943,83,EU,GR,GR-E,Nea Anchialos,yes,LGBL,VOL,LGBL,,,https://en.wikipedia.org/wiki/Nea_Anchialos_National_Airport,"Volos Central Greece Airport, Volos Nea Anchialos Airport of Central Greece"
4255,LGHI,medium_airport,Chios Island National Airport,38.34320068359375,26.140600204467773,15,EU,GR,GR-K,Chios Island,yes,LGHI,JKH,LGHI,,http://www.hcaa-eleng.gr/chios.htm,https://en.wikipedia.org/wiki/Chios_Island_National_Airport,
4256,LGIK,small_airport,Ikaria Airport,37.6827011108,26.3470993042,79,EU,GR,GR-K,Ikaria Island,yes,LGIK,JIK,LGIK,,,https://en.wikipedia.org/wiki/Ikaria_Island_National_Airport,
4257,LGIO,medium_airport,Ioannina King Pyrrhus National Airport,39.6964,20.8225,1558,EU,GR,GR-D,Ioannina,yes,LGIO,IOA,LGIO,,,https://en.wikipedia.org/wiki/Ioannina_National_Airport,
4258,LGIR,large_airport,Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,115,EU,GR,GR-M,Heraklion,yes,LGIR,HER,LGIR,,https://www.heraklion-airport.gr/en/,"https://en.wikipedia.org/wiki/Heraklion_International_Airport_""Nikos_Kazantzakis""",Crete Island
4259,LGKA,small_airport,Kastoria National Airport Aristotle,40.446301,21.2822,2167,EU,GR,GR-C,Argos Orestiko,yes,LGKA,KSO,LGKA,,,https://en.wikipedia.org/wiki/Kastoria_National_Airport,Aristotelis Airport
4260,LGKC,small_airport,Kithira Airport,36.273978,23.016719,1045,EU,GR,GR-I,Kithira Island,yes,LGKC,KIT,LGKC,,,https://en.wikipedia.org/wiki/Kithira_Island_National_Airport,Alexandros Aristotelous Onassis
4261,LGKF,medium_airport,Kefallinia Airport,38.12009811401367,20.500499725341797,59,EU,GR,GR-F,Kefallinia Island,yes,LGKF,EFL,LGKF,,,https://en.wikipedia.org/wiki/Kefalonia_Island_International_Airport,
30014,LGKJ,small_airport,Kastelorizo Airport,36.141701,29.576401,489,AS,GR,GR-L,Kastelorizo Island,yes,LGKJ,KZS,LGKJ,,,https://en.wikipedia.org/wiki/Kastellorizo_Airport,
4262,LGKL,medium_airport,Kalamata Airport,37.06829833984375,22.02549934387207,26,EU,GR,GR-J,Kalamata,yes,LGKL,KLX,LGKL,,,https://en.wikipedia.org/wiki/Kalamata_International_Airport,
4264,LGKO,large_airport,"Kos International Airport ""Ippokratis""",36.794523,27.09115,412,AS,GR,GR-L,Kos Island,yes,LGKO,KGS,LGKO,,https://www.kgs-airport.gr/el/,https://en.wikipedia.org/wiki/Kos_International_Airport,
4265,LGKP,medium_airport,Karpathos Airport,35.421398,27.146,66,EU,GR,GR-L,Karpathos Island,yes,LGKP,AOK,LGKP,,,https://en.wikipedia.org/wiki/Karpathos_Island_National_Airport,
4266,LGKR,large_airport,Corfu Ioannis Kapodistrias International Airport,39.60145,19.912179,6,EU,GR,GR-F,Kerkyra (Corfu),yes,LGKR,CFU,LGKR,,https://www.cfu-airport.gr/en,https://en.wikipedia.org/wiki/Corfu_International_Airport,Corfu
4267,LGKS,small_airport,Kasos Airport,35.4213981628,26.909999847399998,35,EU,GR,GR-L,Kasos Island,yes,LGKS,KSJ,LGKS,,,https://en.wikipedia.org/wiki/Kassos_Island_Public_Airport,
4268,LGKV,large_airport,Kavala Alexander the Great International Airport,40.9133,24.6192,18,EU,GR,GR-A,Kavala,yes,LGKV,KVA,LGKV,,https://www.kva-airport.gr/en,https://en.wikipedia.org/wiki/Kavala_International_Airport,Megas Alexandros
30004,LGKY,small_airport,Kalymnos Airport,36.9632987976,26.9405994415,771,EU,GR,GR-L,Kalymnos Island,yes,LGKY,JKL,LGKY,,,https://en.wikipedia.org/wiki/Kalymnos_Island_National_Airport,"Kalimnos, Κάλυμνος"
4269,LGKZ,medium_airport,Kozani National Airport Filippos,40.286098,21.840799,2059,EU,GR,GR-C,Kozani,yes,LGKZ,KZI,LGKZ,,,https://en.wikipedia.org/wiki/Kozani_National_Airport,
4270,LGLE,small_airport,Leros Airport,37.184898,26.800301,39,EU,GR,GR-L,Leros Island,yes,LGLE,LRS,LGLE,,,https://en.wikipedia.org/wiki/Leros_Municipal_Airport,
4271,LGLM,small_airport,Limnos Airport,39.917098999,25.236299514799995,14,EU,GR,GR-K,Limnos Island,yes,LGLM,LXS,LGLM,,,https://en.wikipedia.org/wiki/Lemnos_International_Airport,
4274,LGMK,medium_airport,Mykonos Island National Airport,37.435101,25.348101,405,EU,GR,GR-L,Mykonos,yes,LGMK,JMK,LGMK,,,https://en.wikipedia.org/wiki/Mykonos_Island_National_Airport,
30139,LGML,small_airport,Milos Airport,36.696899,24.4769,10,EU,GR,GR-L,Milos Island,yes,LGML,MLO,LGML,,,https://en.wikipedia.org/wiki/Milos_Island_National_Airport,
4275,LGMT,medium_airport,Mytilene International Airport,39.057406,26.598629,60,EU,GR,GR-K,Mytilene,yes,LGMT,MJT,LGMT,,https://www.mjt-airport.gr/en/,https://en.wikipedia.org/wiki/Mytilene_International_Airport,
30182,LGNX,small_airport,Naxos Island National Airport,37.0811,25.368099,10,EU,GR,GR-L,Naxos,yes,LGNX,JNX,LGNX,,,https://en.wikipedia.org/wiki/Naxos_Island_National_Airport,Apollon
30243,LGPA,small_airport,Paros National Airport,37.020495,25.113195,131,EU,GR,GR-L,Paros,yes,LGPA,PAS,LGPA,,,https://en.wikipedia.org/wiki/New_Paros_Airport,New Paros Airport
4276,LGPL,small_airport,Astypalaia Airport,36.5798988342,26.3757991791,165,EU,GR,GR-L,Astypalaia Island,yes,LGPL,JTY,LGPL,,,https://en.wikipedia.org/wiki/Astypalaia_Island_National_Airport,
4277,LGPZ,medium_airport,Aktion National Airport,38.925499,20.765301,11,EU,GR,GR-D,Preveza,yes,LGPZ,PVK,LGPZ,,https://www.pvk-airport.gr/en,https://en.wikipedia.org/wiki/Aktion_National_Airport,"Preveza, Lefkada, Πρέβεζα, Λευκάδα"
4279,LGRP,large_airport,"Rhodes International Airport ""Diagoras""",36.405399,28.086201,17,AS,GR,GR-L,Rhodes,yes,LGRP,RHO,LGRP,,https://www.rho-airport.gr/el/,https://en.wikipedia.org/wiki/Rhodes_International_Airport,Diagoras International Airport
4280,LGRX,medium_airport,Patras Araxos Agamemnon Airport,38.1511,21.4256,46,EU,GR,GR-G,Patras,yes,LGRX,GPA,LGRX,,http://www.araxos-airport.gr/,https://en.wikipedia.org/wiki/Araxos_Airport,
